group_id,question_id,question_text,choices_text,duration,llm_answer_raw,llm_answer_extracted,correct_answer,is_correct,model
MMLU_ARRANGED_GROUP_057,MMLU_high_school_mathematics_AnAntCrawls_0016,"An ant crawls straight from $(-4,6)$ to the origin, and then continues straight on to $(4,3)$. How far does it travel?",A. 16\nB. 2\sqrt{2}\nC. 5\nD. 5+2\sqrt{13},529,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_057,MMLU_miscellaneous_WhichMoviePopularized_0016,"Which movie popularized the phrase ""You talkin' to me?""",A. Ghost Busters\nB. Taxi Driver\nC. Joker\nD. Groundhog Day,261,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_058,MMLU_formal_logic_UseTheFollowing_0085," Use the following key to translate the given formula of PL to natural, English sentences.
A: Marina reads a Percy Jackson book.
B: Izzy plays Minecraft.
C: Emily stops working.
D: Russell makes dinner.
E: Ashleigh stops by.
(A ∨ ~E) ≡ (D • ~B)","A. Either Marina reading a Percy Jackson book or Ashleigh not stopping by is a necessary condition for both Russell making dinner and Izzy not playing Minecraft.\nB. Either Marina reading a Percy Jackson book or Ashleigh not stopping by is a necessary and sufficient condition for Russell making dinner and Izzy playing Minecraft.\nC. Marina reads a Percy Jackson book unless Ashleigh stops by if, and only if, both Russell makes dinner and Izzy doesn't play Minecraft.\nD. Either Marina reads a Percy Jackson book or Ashleigh does not stop by just in case both Russell makes dinner and Izzy doesn't play Minecraft.",877,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_058,MMLU_moral_scenarios_ForWhichOf_0083,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I did not stop to help the stranded swimmer. Scenario 2 | I took clothes that weren't mine at the self-laundromat.","A. Wrong, Wrong\nB. Wrong, Not wrong\nC. Not wrong, Wrong\nD. Not wrong, Not wrong",1152,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_058,MMLU_high_school_geography_IfIWanted_0083,"If I wanted to ship a small piece of very valuable jewelry to my aunt who lives in Poughkeepsie, which mode of transportation makes the most sense?",A. Truck\nB. Air\nC. Ship\nD. Railroad,612,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_058,MMLU_moral_scenarios_ForWhichOf_0022,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | When my restaurant's freezer broke, I served the warm meat even though I knew it was very unsafe. Scenario 2 | I decided to start a fire in the forest.","A. Wrong, Wrong\nB. Wrong, Not wrong\nC. Not wrong, Wrong\nD. Not wrong, Not wrong",2163,"{
  ""answer"": ""A""
}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_059,MMLU_formal_logic_SelectTheBest_0003," Select the best English interpretation of the given proposition, using the following translation key: Ax: x is an apartment Hx: x is a house Lx: x is large Bxy: x is bigger than y (∃x)[(Ax • Lx) • (∃y)(Hy • Bxy)]",A. Some large houses are bigger than some apartments.\nB. Some houses are bigger than all large apartments.\nC. Some large apartments are bigger than some houses.\nD. Some houses are bigger thatn some large apartments.,567,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_059,MMLU_high_school_mathematics_AnEquilateralTriangle_0088,An equilateral triangle has sides of 12 inches. What is the approximate area of the triangle?,A. 62\nB. 72\nC. 84\nD. 112,879,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_059,MMLU_business_ethics_The________Perspective_0087," The ________ perspective on sustainability resulted from growth models that analysed the carrying capacity of the planet, overall concluding that the finite capacity of the earth and_______, ________ and _______ by current and past generations could reduce quality of life for future generations. This contrasts with the environmental perspective with focuses on the need to maintain and preserve the natural environment.","A. Economic, Overuse of resources, Overpopulation, Over pollution,\nB. Economic, Underuse of resources, Underpopulation, Unsustainability\nC. Environmental, Underuse of resources, Overpopulation, Over pollution\nD. Environmental, Overuse of resources, Underpopulation, Unsustainability",373,"{""answer"": ""A""}",A,C,False,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_059,MMLU_college_physics_WhichOfThe_0003,Which of the following is true about any system that undergoes a reversible thermodynamic process?,A. There are no changes in the internal energy of the system.\nB. The temperature of the system remains constant during the process.\nC. The entropy of the system and its environment remains unchanged.\nD. The entropy of the system and its environment must increase.,413,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_060,MMLU_moral_scenarios_ForWhichOf_0016,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 |  I helped him in English by writing his essay. Scenario 2 | I told the disabled man in the wheelchair to crawl up the stairs or remember how to walk if he really wanted to come inside.","A. Wrong, Wrong\nB. Wrong, Not wrong\nC. Not wrong, Wrong\nD. Not wrong, Not wrong",697,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_060,MMLU_formal_logic_IdentifyTheAntecedent_0094,"Identify the antecedent of the following conditional proposition: When the university raises tuition, then either the governor approves of it or the board of trustees doesn't prevent it.",A. The university raises tuition.\nB. The governor approves of it.\nC. The board of trustees prevents it.\nD. The board of trustees doesn't prevent it.,255,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_060,MMLU_college_physics_TheRestMass_0050,The rest mass of a particle with total energy 5.0 GeV and momentum 4.9 GeV/c is approximately,A. 0.1 GeV/c^2\nB. 0.2 GeV/c^2\nC. 0.5 GeV/c^2\nD. 1.0 GeV/c^2,2378,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_060,MMLU_high_school_mathematics_HowManyWays_0034,"How many ways are there to choose 3 cards from a standard deck of 52 cards, if all three cards must be of different suits? (Assume that the order of the cards does not matter.)",A. 8788\nB. 2\nC. 2197\nD. 21,760,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_061,MMLU_formal_logic_SelectTheBest_0080, Select the best translation into predicate logic: Some students work hard.,A. (∃x)(Wx ∨ Sx)\nB. (∃x)(Sx ∨ Wx)\nC. (∃x)(Sx • Wx)\nD. (∃x)(Sx ⊃ Wx),516,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_061,MMLU_miscellaneous_WhatKindOf_0027,What kind of animal is a peregrine?,A. moose\nB. cat\nC. bird\nD. fish,127,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_061,"MMLU_global_facts_AsOf2019,_0057","As of 2019, about what percentage of Americans say it is very important to have free media in our country without government/state censorship?",A. 50%\nB. 60%\nC. 70%\nD. 80%,566,"{""answer"": ""C""}",C,D,False,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_061,MMLU_high_school_geography_WhichUrbanModel_0024,Which urban model theorizes that high-rent residential areas grow outward from the center of the city along major highways with lower-rent inhabitants taking over sequentially?,A. Concentric zone model\nB. Central place model\nC. Urban realms model\nD. Sector model,421,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_062,MMLU_high_school_geography_WhichFactorIn_0082,Which factor in the last quarter century greatly destabilized Eastern Europe and led to ethnic conflict?,A. The introduction of new languages\nB. The end of the Cold War\nC. The invasion by the Soviets\nD. The acceptance of many Eastern European countries into the EU,505,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_062,MMLU_global_facts_HowManyChildren_0061,How many children between the ages of 5-14 worked globally as of 2012?,A. 5 million\nB. 30 million\nC. 150 million\nD. 500 million,677,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_062,"MMLU_global_facts_AsOf2019,_0026","As of 2019, about what percentage of people from Brazil says homosexuality should be accepted by society?",A. 37%\nB. 47%\nC. 57%\nD. 67%,1650,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_062,MMLU_formal_logic_ConstructAComplete_0068,"Construct a complete truth table for the following argument. Then, using the truth table, determine whether the argument is valid or invalid. If the argument is invalid, choose an option which presents a counterexample. (There may be other counterexamples as well.)
~C ⊃ D
D ⊃ C / C",A. Valid\nB. Invalid. Counterexample when C and D are true\nC. Invalid. Counterexample when C is true and D is false\nD. Invalid. Counterexample when D is true and C is false,1866,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_063,MMLU_global_facts_WorldBankData_0060,"World Bank data show that in 1995, the poorest 20% of households accounted for 7.5% of household income in Niger, the next 20% of households accounted for 11.8% of income, the middle 20% accounted for 15.5% of income, the second richest 20% accounted for 21.1% of income, and the top 20% accounted for 44.1% of income. What was the cumulative income share of the bottom 60% of households in Niger?",A. 15.50%\nB. 34.80%\nC. 48.10%\nD. 65.20%,467,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_063,MMLU_moral_scenarios_ForWhichOf_0090,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | As I took my test, I wrote my answers. Scenario 2 | I cut many of the children's hair last week.","A. Wrong, Wrong\nB. Wrong, Not wrong\nC. Not wrong, Wrong\nD. Not wrong, Not wrong",964,"{""answer"": ""C""}",C,D,False,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_063,MMLU_college_physics_ANetForce_0054,"A net force F_A acts on object A, and a net force F_B acts on object B. The mass of object B is twice the mass of object A, and the acceleration of object B is twice that of object A. Which of the following is true of forces F_A and F_B?",A. F_B = 1/4 F_A\nB. F_B = 1/2 F_A\nC. F_B = 2F_A\nD. F_B = 4F_A,340,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_063,MMLU_abstract_algebra_LetP=_0002,"Let p = (1, 2, 5, 4)(2, 3) in S_5 . Find the index of <p> in S_5.",A. 8\nB. 2\nC. 24\nD. 120,1377,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_064,MMLU_global_facts_RossPerotMakes_0035,Ross Perot makes polling history by leading the presidential race briefly in June as a third-party candidate with 39%. He winds up with _% of the popular vote.,A. 1\nB. 7\nC. 13\nD. 19,490,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_064,MMLU_miscellaneous_WhichOfThe_0063,Which of the following is not a flavor of Ben & Jerry's Ice Cream?,A. Wavy Gravy\nB. Bovinity Divinity\nC. Cutie Patootie\nD. Chubby Hubby,454,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_064,MMLU_abstract_algebra_InTheGroup_0053,"In the group G = {2, 4, 6, 8) under multiplication modulo 10, the identity element is",A. 6\nB. 8\nC. 4\nD. 2,876,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_064,MMLU_moral_scenarios_ForWhichOf_0011,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I urinated into a cup so I could test it for infection. Scenario 2 | I fed the hungry child some warm soup.","A. Wrong, Wrong\nB. Wrong, Not wrong\nC. Not wrong, Wrong\nD. Not wrong, Not wrong",686,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_065,MMLU_international_law_WhichAreThe_0023,Which are the formal sources of international law?,"A. Custom, treaties and judicial decisions\nB. Custom, general principles of law and theory\nC. Treaties, custom and general principles of law\nD. Treaties, custom and General Assembly Resolutions",355,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_065,MMLU_abstract_algebra_Statement1|_0016,Statement 1 | R is a splitting field of some polynomial over Q. Statement 2 | There is a field with 60 elements.,"A. True, True\nB. False, False\nC. True, False\nD. False, True",345,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_065,MMLU_formal_logic_WhichOfThe_0073," Which of the given formulas of PL is the best symbolization of the following sentence?
A person is considered to have lived with you for all of the present year if the person was born or died in the present year and your home was this person's home for the entire time this person was alive.",A. [(B ∨ D) • H] ⊃ L\nB. [L ⊃ (B ∨ D)] • H\nC. L ⊃ [(B ∨ D) • H]\nD. (B ∨ D • H) ⊃ L,618,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_065,MMLU_college_physics_ExcitedStatesOf_0017,Excited states of the helium atom can be characterized as para- (antiparallel electron spins) and ortho- (parallel electron spins). The observation that an ortho- state has lower energy than the corresponding para- state can be understood in terms of which of the following?,A. The Heisenberg uncertainty principle\nB. The Pauli exclusion principle\nC. The Bohr model of the atom\nD. Nuclear hyperfine coupling,477,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_066,MMLU_high_school_mathematics_FindTheRemainder_0083,Find the remainder when 25^1059 is divided by 23.,A. 11\nB. 13\nC. 8\nD. 5,712,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_066,MMLU_college_physics_LightOfVariable_0031,Light of variable frequency shines on the metal surface of a photoelectric tube. Einstein’s theory of the photoelectric effect predicts that the,A. work function of the metal is proportional to the frequency\nB. work function of the metal is proportional to the wavelength\nC. current in the tube is a linear function of the wavelength\nD. potential difference necessary to stop the emitted electrons is a linear function of the frequency above the threshold frequency,622,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_066,MMLU_miscellaneous_WhoWrote'a_0066,Who wrote 'A Tale of Two Cities'?,A. Charles Dickens\nB. Nathaniel Hawthorne\nC. Washington Irving\nD. Mark Twain,225,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_066,MMLU_miscellaneous_WhichOfThe_0024,Which of the boys on the TV show 'My Three Sons' is adopted?,A. Mike\nB. Ernie\nC. Chip\nD. Robbie,305,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_067,MMLU_high_school_mathematics_FebruaryOf2011_0079,"February of 2011 has 28 days and March has 31 days. On what day of the week will next month, April, begin?",A. Wednesday\nB. Thursday\nC. Friday\nD. Saturday,2468,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_067,MMLU_high_school_geography_WhichTypeOf_0018,Which type of transportation system created the star-shaped city pattern?,A. Highways to airports that link cities\nB. Interstate highways that link cities\nC. Beltways around cities\nD. Streetcar and trolley lines extending from the CBD,295,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_067,MMLU_high_school_geography_ALargeNode_0080,A large node of office and commercial land use outside the central city with more jobs than residents is a(n),A. suburb.\nB. primate city.\nC. town.\nD. edge city.,399,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
